"x"
"(Intercept)",-835.826218212985
"x01",-13.3548608668626
"x03",0.812346655695
"x05",0.595064260486362
"x06",-0.0062476308297399
"x07",13.2185887923395
"x08",520.364501796289
"x09",20.4327857590615
"x10",29.2944906233064
"x11",102.937742875665
"x12",36.5831126128909
"x14",2.68316268512752
"x15",97.8761767662192
"x02.2",9.91146662807546
"x02.3",0.135233197064752
"x03.2",0.00279028017031699
"x07.3",27.8851434679466
"x09.3",2.17392116622326
"x10.2",5.02156370599383
"x10.3",1.99887433693132
"x11.2",12.6591109354581
"x11.3",2.06175537625422
"x14.2",0.0133755475656483
"x16.2",-0.0671888160201539
